,url,label,with_ip,dot_count,at_Symbol_count,is_google_index,directory_count,embed_domain_count,digits_count,parameter_count,fragments_count,hostname,is_live,url_len,class
8578,http://www.greendatainfo.com/file/folder/4d79dcadcdf578dd55b5358136707645/,Phishing,False,2.0,0.0,0.0,4.0,0.0,21.0,0.0,0.0,www.greendatainfo.com,False,74.0,0
8579,http://www.qponn.net/config/online/0e565c650735b8545b46a36fbd44699b,Phishing,False,2.0,0.0,0.0,3.0,0.0,23.0,0.0,0.0,www.qponn.net,False,67.0,0
8580,http://www.killingafatguy.com/pounds4food/alibaba/alibaba/alibaba/alibaba/alibaba.com/Login.htm?flag=isle&amp;tracelog=edmfooter&amp;to=abuse@ougedianzi.com&amp;biz_type=&amp;crm_mtn_tracelog_template=200412047&amp;crm_mtn_tracelog_task_id=c1f1fd51-fc0f-4fff-b81a-c2eddbce4b31&amp;crm_mtn_tracelog_from_sys=service_feedback&amp;crm_mtn_tracelog_log_id=16126912095,Phishing,True,5.0,1.0,0.0,7.0,0.0,33.0,7.0,0.0,www.killingafatguy.com,False,363.0,0
8581,http://www.tagcabosportfishing.com/wp-includes/ID3/attiinnddeexx.php,Phishing,True,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,www.tagcabosportfishing.com,False,68.0,0
8582,http://komunalnohr.komunalno-krizevci.hr/wp-includes/Text/Diff/Renderer/BPM/,Phishing,False,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,komunalnohr.komunalno-krizevci.hr,False,76.0,0
8583,http://uyghjbk.usa.cc/,Phishing,True,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,uyghjbk.usa.cc,False,22.0,0
8584,https://sites.google.com/site/pagerecoveryhelpproblem404/,Phishing,True,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,sites.google.com,False,57.0,0
8585,http://ameli-assure.pro/remboursement/Assure/dfdc6d95c704525cba095c9b1f83ad29/,Phishing,False,1.0,0.0,0.0,4.0,0.0,18.0,0.0,0.0,ameli-assure.pro,False,78.0,0
8586,http://kideps.educug.com/images/Boxoffice/office35frdre/index.php.php,Phishing,False,4.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,kideps.educug.com,False,69.0,0
8587,http://goodwithme.com/chestabiz,Phishing,True,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,goodwithme.com,False,31.0,0
8588,https://pentadbire-mel.weebly.com/,Phishing,True,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,pentadbire-mel.weebly.com,False,34.0,0
8589,http://www.aviationeg.com/img/about/rfq/others/m.i.php,Phishing,True,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,www.aviationeg.com,False,54.0,0
8590,http://medicalmystery.bid/gsVKZ0Q6Gk3XXLvsmYbGHWcFLKINvn_HBrFFTma0MpU,Phishing,False,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,medicalmystery.bid,False,69.0,0
8591,http://www.greendatainfo.com/file/folder,Phishing,False,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,www.greendatainfo.com,False,40.0,0
8592,http://2ndflorida.com/hh/1594971c7415418b0ac0a21c58af3912/,Phishing,True,1.0,0.0,0.0,3.0,0.0,25.0,0.0,0.0,2ndflorida.com,False,58.0,0
8593,http://www.msjchurch.org/2008/bbs/data/board/1307877821/index.htm/,Phishing,True,3.0,0.0,0.0,7.0,0.0,14.0,0.0,0.0,www.msjchurch.org,False,66.0,0
8594,http://i-m.mx/eupdate/emailaccountupdate/,Phishing,True,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,i-m.mx,False,41.0,0
8595,http://forgetmenotevents.org/realestateinvestment/contactform.php,Phishing,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,forgetmenotevents.org,True,65.0,0
8596,http://www.journeysnearandfar.com/zim/zimbra/login.php?cmd=login_submit&id=675989673f46ccbc3edfea09ad5d5b9a675989673f46ccbc3edfea09ad5d5b9a&session=675989673f46ccbc3edfea09ad5d5b9a675989673f46ccbc3edfea09ad5d5b9a,Phishing,True,3.0,0.0,0.0,3.0,0.0,68.0,2.0,0.0,www.journeysnearandfar.com,False,212.0,0
8597,http://masgie.com/ytoday1/newdropbox/,Phishing,False,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,masgie.com,False,37.0,0
8598,http://handbuch.ejw-manager.de/files/www.CASASBAHIA.COM.BR-2018p0805/,Phishing,True,5.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,handbuch.ejw-manager.de,False,69.0,0
8599,http://9c0zypxf.myutilitydomain.com/scan/4fff36469739fc57107a472d8289e4f1/,Phishing,True,2.0,0.0,0.0,3.0,0.0,25.0,0.0,0.0,9c0zypxf.myutilitydomain.com,False,74.0,0
8600,http://ccmr.myfreesites.net/,Phishing,True,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ccmr.myfreesites.net,False,28.0,0
8601,http://bunchyogurt.com/wp-content/themes/x/framework/css/index.php,Phishing,True,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,bunchyogurt.com,False,66.0,0
8602,http://howtowordpress.ro/score/DropBOX2016/Home/,Phishing,False,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,howtowordpress.ro,False,48.0,0
8603,http://topsportsmanassociation.com.au/wp-content/themes/www.citicards.com/b011d774dcf7c0b732645755f14e7b5b/mainlogin.php,Phishing,False,5.0,0.0,0.0,5.0,0.0,21.0,0.0,0.0,topsportsmanassociation.com.au,False,120.0,0
8604,https://sites.google.com/site/recovery8787001/home,Phishing,True,2.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,sites.google.com,False,50.0,0
8605,http://weightlossdietplan.info/-/pp,Phishing,False,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,weightlossdietplan.info,False,35.0,0
8606,http://thefrezr.beget.tech/moncompte/1251b602eba26693d198911c12d4301e,Phishing,False,2.0,0.0,0.0,2.0,0.0,24.0,0.0,0.0,thefrezr.beget.tech,False,69.0,0
8607,http://wigandpeneast.com/login/pageo/form.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,Phishing,True,14.0,0.0,0.0,3.0,0.0,62.0,10.0,0.0,wigandpeneast.com,False,260.0,0
8608,http://pandavillage.org/googledoc/?d96caa6d272d9551e21221211d5a103=,Phishing,True,1.0,0.0,0.0,2.0,0.0,22.0,0.0,0.0,pandavillage.org,True,67.0,0
8609,http://ytechsoftwares.com/data/css/paderfolows/n0x/ii.php?.rand=13InboxLight.aspx?n=1774256418&amp;email=abuse@pidrugs.com&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418=,Phishing,False,14.0,1.0,0.0,5.0,0.0,62.0,9.0,0.0,ytechsoftwares.com,False,284.0,0
8610,http://pme1.mail.tpimidia.com/cgi-bin/ed/c.pl?269679505-1165-eDocFBack2_314CD6B8_8444068_10167_gykataoka@hotmail.com,Phishing,True,5.0,1.0,0.0,3.0,0.0,32.0,0.0,0.0,pme1.mail.tpimidia.com,False,116.0,0
8611,http://pacificgi.com/wp-includes/images/dept/DHLAUTO/dhl.php?rand=13InboxLightaspxn.1774256418,Phishing,True,3.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,pacificgi.com,False,94.0,0
8612,http://queenswreathjewels.com/Dropfile/,Phishing,True,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,queenswreathjewels.com,False,39.0,0
8613,http://bathroomreno.biz/wp-includes/js/Adobefile20/file737373/index2.htm,Phishing,False,2.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,bathroomreno.biz,False,72.0,0
8614,http://pme1.mail.tpimidia.com/cgi-bin/ed/c.pl?269863533-899-eDocFBack2_314CD6B8_9147120_903_sineisilva@bol.com.br,Phishing,True,6.0,1.0,0.0,3.0,0.0,29.0,0.0,0.0,pme1.mail.tpimidia.com,False,113.0,0
8615,http://www.qponn.net/config/online/304ca96ecdb5f91512496e5f6218a5b4/,Phishing,False,2.0,0.0,0.0,4.0,0.0,21.0,0.0,0.0,www.qponn.net,False,68.0,0
8616,http://kellnerengenharia.com.br/js/gdocwithbl/bcf51e64532797bcccc1ba3ae1955ce4/,Phishing,False,2.0,0.0,0.0,4.0,0.0,17.0,0.0,0.0,kellnerengenharia.com.br,False,79.0,0
8617,http://www.fempop.com/06036/76574/Docusign/docusign/d3356ec9153c0bbb10f859c8264cb4c1/login2.php,Phishing,True,3.0,0.0,0.0,6.0,0.0,31.0,0.0,0.0,www.fempop.com,False,95.0,0
8618,http://www.heritagelife.co.zw/components/com_k2/helpers/tnizdk=/dyxyjm=/wuymda=/,Phishing,True,3.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,www.heritagelife.co.zw,False,80.0,0
8619,http://lotto109.com/follow-up/10848b7db6538d277743ac7eca6e81ef/,Phishing,True,1.0,0.0,0.0,3.0,0.0,23.0,0.0,0.0,lotto109.com,True,63.0,0
8620,http://bobdevlinmusic.com/exe/Auto_excel/proforma/index.php,Phishing,True,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,bobdevlinmusic.com,True,59.0,0
8621,http://clicks.b2bemailnews.co.uk/email/S-110397@2074501@H8nBnOhakUBbPya4rEFwOlNNbTybXuCzTv1cHk7ELyQ.@,Phishing,False,4.0,3.0,0.0,2.0,0.0,18.0,0.0,0.0,clicks.b2bemailnews.co.uk,False,101.0,0
8622,http://jardimdovalerestaurante.com/_modules/mod_cn_photos/Update.html?Email=abuse@RaymondJames.co,Phishing,False,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,jardimdovalerestaurante.com,False,97.0,0
8623,http://ok-investment.com/wp-content/uploads/DHL/login.php?cmd=login_submit&amp;id=dc9953311f974d6337c17f62d662bb4edc9953311f974d6337c17f62d662bb4e&amp;session=dc9953311f974d6337c17f62d662bb4edc9953311f974d6337c17f62d662bb4e,Phishing,False,2.0,0.0,0.0,4.0,0.0,88.0,2.0,0.0,ok-investment.com,False,223.0,0
8624,http://mituelcredi.com/freemobile/moncompte/0c66a796abca6d8bcec7e9988396a074,Phishing,False,1.0,0.0,0.0,3.0,0.0,19.0,0.0,0.0,mituelcredi.com,False,76.0,0
8625,http://www.arjunrammeghwal.com/upload/authorization/freemobil/39631f74b7ffe9524c257d15ea4fe475/moncompte/index.php?clientid=13698&amp;default=7b677806830c72abfeef7d8b7387fc1d,Phishing,True,3.0,0.0,0.0,6.0,0.0,45.0,1.0,0.0,www.arjunrammeghwal.com,False,174.0,0
8626,https://namshuru.igg.biz/po/excel/excel/excel.php?email=abuse@al-majd.com,Phishing,True,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,namshuru.igg.biz,False,73.0,0
8627,http://thyy.xyz/js/Account/index.php?email=abuse@locatory.com,Phishing,False,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,thyy.xyz,False,61.0,0
8628,http://alexanderperfumery.com/admin/mani/f2f29a7f532992289af6a6a98475074f,Phishing,True,1.0,0.0,0.0,3.0,0.0,23.0,0.0,0.0,alexanderperfumery.com,False,73.0,0
8629,http://melande-75tee.ml/openceghpmectcphp,Phishing,False,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,melande-75tee.ml,False,41.0,0
8630,http://rockshop-music.com/index.php?email=info@abuse.com,Phishing,False,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,rockshop-music.com,False,56.0,0
8631,http://seaviewvillascy.com/yaya/byte/default.php?fail,Phishing,False,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,seaviewvillascy.com,False,53.0,0
8632,http://hisperfectlight.com/downloads/etipa/login.php?cmd=login_submit&amp;id=c991553400b726406b445a4a781af676c991553400b726406b445a4a781af676&amp;session=c991553400b726406b445a4a781af676c991553400b726406b445a4a781af676,Phishing,True,2.0,0.0,0.0,3.0,0.0,100.0,2.0,0.0,hisperfectlight.com,False,218.0,0
8633,http://acc-account-log-active1.cf/dropbox/newdropbox/index.html,Phishing,False,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,acc-account-log-active1.cf,False,63.0,0
8634,http://alpier.playgdl.net/wp-content/plugins/duplicator/index3.php?email=abuse@bdo.com.hk,Phishing,True,5.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,alpier.playgdl.net,True,89.0,0
8635,http://www.freeflix.co/netflix-cookie-45/,Phishing,True,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,www.freeflix.co,False,41.0,0
8636,http://karlasmakingit.com/aol,Phishing,True,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,karlasmakingit.com,False,29.0,0
8637,http://www.pickyourjordans.ru/,Phishing,True,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,www.pickyourjordans.ru,True,30.0,0
8638,http://search.emailaccessonline.com/?source=googledisplay-googledisplay-v3&amp;uid=77b433ae-e32d-4560-bb47-6f4c315b040c&amp;uc=20170813&amp;ap=appfocus1&amp;i_id=email__1.30,Phishing,True,3.0,0.0,0.0,1.0,0.0,34.0,4.0,0.0,search.emailaccessonline.com,False,173.0,0
8639,http://whenwordscountretreat.com/0fc1ice/indexa.php?P=_93894574342hdfjsixaoweue5_j1489738549283781331983743fncn_Product-UserID&amp;ub=abuse@belcan.com,Phishing,True,3.0,1.0,0.0,2.0,0.0,39.0,1.0,0.0,whenwordscountretreat.com,False,150.0,0
8640,http://link.babi.gdn/c/1ec0179e4156568c?&%3F%3Fkw=ts566-emailclicks-orange-isp-fr&amp%3Bs1=ts566-emailclicks-orange-isp-fr&amp%3Bs2=9cc52277-9cc6-439a-9759-d1278a36e0bb%7E62.67.194.35&amp%3B=&group_id=483&email=email&cntrl=00000&pid=584&redid=7607&gsid=483&campaign_id=165&p_id=584&id=XNSX.-r7607-t483&impid=c4f41168-3e86-11e8-a57f-4e4e3e1c4387,Phishing,False,6.0,0.0,0.0,2.0,0.0,110.0,14.0,0.0,link.babi.gdn,False,344.0,0
8641,http://www.pracadarepublicaembeja.net/pass/,Phishing,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,www.pracadarepublicaembeja.net,False,43.0,0
8642,https://sites.google.com/site/infofb5226111902v1220/,Phishing,True,2.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,sites.google.com,False,52.0,0
8643,http://www.windows.update.0x8024800b.fixcleanerpc2017.com/bungie-net-error-code-marionberry/windows-update-error-0x80240034,Phishing,False,5.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,www.windows.update.0x8024800b.fixcleanerpc2017.com,False,123.0,0
8644,http://focusclinic.co.il/wp-includes/SimplePie/f/1/index2.php,Phishing,True,3.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,focusclinic.co.il,False,61.0,0
8645,http://bancofalabella-pe1.com/falaibelaper/logpages.jsp?cgi=da8ce53cf0240070ce6c69c48cd588ee,Phishing,False,2.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,bancofalabella-pe1.com,False,92.0,0
8646,http://globaltrafficconcepts.com/invest/fdocsign/fdoc/plx/page/index.php,Phishing,False,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,globaltrafficconcepts.com,False,72.0,0
8647,https://apostile-haga.ro/wp-content/uploads/2016/09/hotis/index.php,Phishing,True,2.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,apostile-haga.ro,False,67.0,0
8648,http://hornseameremarine.com/jide/ali,Phishing,False,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,hornseameremarine.com,False,37.0,0
8649,http://www.cz-iol.cf/,Phishing,False,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,www.cz-iol.cf,False,21.0,0
8650,http://www.acharyabbs.ac.in/,Phishing,True,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,www.acharyabbs.ac.in,False,28.0,0
8651,http://halogenerator.de/sat/banque_fr,Phishing,False,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,halogenerator.de,False,37.0,0
8652,http://www.herdax.somee.com/Online_d.html,Phishing,False,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,www.herdax.somee.com,False,41.0,0
8653,http://webmailmaintenance.sitey.me/,Phishing,True,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,webmailmaintenance.sitey.me,False,35.0,0
8654,https://sites.google.com/site/recoveryunblockingfb/,Phishing,True,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,sites.google.com,False,51.0,0
8655,http://thecheckpointchallenge.com/oookok/att/attiinnddeexx.php,Phishing,False,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,thecheckpointchallenge.com,False,62.0,0
8656,http://buenosnet.com/bit/drop/e247299476e9cec3317de21295ead7dc/,Phishing,False,1.0,0.0,0.0,4.0,0.0,20.0,0.0,0.0,buenosnet.com,False,63.0,0
8657,http://www.plmetal.ca/Bq8yX//8fcc4bb3b469b7b8797dd5a15e82f8e7/pfcb/fr/?i=3128554,Phishing,True,2.0,0.0,0.0,6.0,1.0,26.0,0.0,0.0,www.plmetal.ca,False,80.0,0
8658,http://yeronu.xyz/wells/login.php,Phishing,False,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,yeronu.xyz,False,33.0,0
8659,http://sarahannebarker.com.au/wp-content/themes/Chameleon/js/review/cleobixinvest,Phishing,True,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,sarahannebarker.com.au,False,81.0,0
8660,https://pay-pal-centerlimitationaccount.com/cgi-bin/security/update/info/paypal/Loading.php,Phishing,False,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,pay-pal-centerlimitationaccount.com,False,91.0,0
8661,https://verifkasiakun.wixsite.com/2018,Phishing,True,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,verifkasiakun.wixsite.com,False,38.0,0
8662,http://curtasgastronomia.pt/.cashe/nie/bac/achat/si/7fe96f2f1557f6a6da4973d4fc72f04e/c7356b4bc10954663511b15cf5242680/,Phishing,True,2.0,0.0,0.0,8.0,0.0,44.0,0.0,0.0,curtasgastronomia.pt,False,118.0,0
8663,http://mistryengineering.com/wp-temp/Ne/login1.php?login=abuse@ymail.com,Phishing,True,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,mistryengineering.com,False,72.0,0
8664,http://crepdcameroun.org/KiLEE/docg/docg/doc/filewords/index.php,Phishing,True,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,crepdcameroun.org,False,64.0,0
8665,http://wix.ng.lv/theme/sd5L9dJ/assets/photos_preview/thumbs/coded.html,Phishing,True,3.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,wix.ng.lv,False,70.0,0
8666,https://forms.office.com/Pages/ResponsePage.aspx?id=YLr5XW0hUkih1cpB5PakUv4nFQaOPTxHsAiUbCtiu95UOE1CUUk2Q0EwWTJXTzZDVDgyTE9XUkM1Ry4u,Phishing,True,3.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,forms.office.com,True,132.0,0
8667,http://www.guyana.net.gy/index.php,Phishing,False,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,www.guyana.net.gy,False,34.0,0
8668,http://mpcargas.com.br/Activate/Activemembers/index.php,Phishing,True,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,mpcargas.com.br,False,55.0,0
8669,http://www.owlhq.net/Remote/T/Y1.html,Phishing,True,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,www.owlhq.net,True,37.0,0
8670,http://ganeshyad.com/ganeshyad/display.php?M=761931&amp;C=04q3qye70ieqr9yq8pg8u0bv7wg812tn&amp;S=18&amp;L=17&amp;N=17,Phishing,False,2.0,0.0,0.0,2.0,0.0,25.0,4.0,0.0,ganeshyad.com,False,117.0,0
8671,http://www.hmrc.uk.ne7nlaunchrand62t-confirmsessionid-igbr9u6sr2647249799796317461.hohaisan.com/notify-312f423534u3312525tg3y76543345/searching_refund.php?GAREASONCODE=-1,Phishing,False,6.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0,www.hmrc.uk.ne7nlaunchrand62t-confirmsessionid-igbr9u6sr2647249799796317461.hohaisan.com,False,170.0,0
8672,http://qponn.net/wp-content/bookmark/7152cc9e332ccb53dfcafe2230b16749/,Phishing,False,1.0,0.0,0.0,4.0,0.0,19.0,0.0,0.0,qponn.net,False,70.0,0
8673,http://xa.yimg.com/kq/groups/1111586/1906024878/name/Formulaire+informations+compte+PayPal.html,Phishing,False,3.0,0.0,0.0,6.0,0.0,17.0,0.0,0.0,xa.yimg.com,False,95.0,0
8674,https://sites.google.com/site/recoveryactfbnotice/,Phishing,True,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,sites.google.com,False,50.0,0
8675,https://www.selectpatientcare.com.au/e2aafa49ea90c47a458b4d4dc7e952af71ca1c6e6885ee5f9046152281fd3d8c7c7fa3a775937bce70f00e7522722b325136ced0d81288bb4e61f5f69c88c277/session/page/login/,Phishing,True,3.0,0.0,0.0,5.0,0.0,80.0,0.0,0.0,www.selectpatientcare.com.au,False,185.0,0
8676,http://njpear.com/zbbs/icon/private_name/index.htm,Phishing,True,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,njpear.com,False,50.0,0
8677,http://www.okbooks365.com/img/?https,Phishing,False,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,www.okbooks365.com,False,36.0,0
8678,http://adobe-system-email-error-checker.000webhostapp.com/phpnet2.php?code=2000500,Phishing,True,3.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,adobe-system-email-error-checker.000webhostapp.com,False,82.0,0
8679,http://mah.sla.org/dropbox.html?cmd=login_submit&id=9c5e8c73ef3b1dfdaab7654626ffba659c5e8c73ef3b1dfdaab7654626ffba65&session=9c5e8c73ef3b1dfdaab7654626ffba659c5e8c73ef3b1dfdaab7654626ffba65,Phishing,True,3.0,0.0,0.0,1.0,0.0,64.0,2.0,0.0,mah.sla.org,False,189.0,0
8680,http://marcheshareplace.it/plugins/new/info/office365Esc/office365/,Phishing,False,1.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,marcheshareplace.it,False,67.0,0
8681,http://1mesasdepool.com/images/images/drpboxn.htm,Phishing,True,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1mesasdepool.com,False,49.0,0
8682,http://www.hpc-byg.dk/4shared-file.hpc-byg.dk/index.php,Phishing,True,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,www.hpc-byg.dk,False,55.0,0
8683,http://www.compushoponline.co.za/nwnwnw/msoffice/index.html,Phishing,False,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,www.compushoponline.co.za,False,59.0,0
8684,http://runforsmartbilaspur.com/js/office36555/Log/login/index.htm,Phishing,False,2.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,runforsmartbilaspur.com,False,65.0,0
8685,https://accessnowaccessnowacceenowacenow.weebly.com/,Phishing,True,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,accessnowaccessnowacceenowacenow.weebly.com,False,52.0,0
8686,http://cuprovyg.com/att/image.htm,Phishing,True,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,cuprovyg.com,False,33.0,0
8687,https://trungtram077.000webhostapp.com/casino/Payment-update-0.html?fb_source=bookmark_apps&amp;ref=bookmarks&amp;count=0&amp;fb_bmpos=login_failed,Phishing,True,3.0,0.0,0.0,2.0,0.0,8.0,3.0,0.0,trungtram077.000webhostapp.com,False,147.0,0
8688,http://easyurl.net/terminated.php,Phishing,True,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,easyurl.net,True,33.0,0
8689,http://agaogluyesim.com/old_aol.1.2/?Login&amp;Lis=10&amp;LigertID=1993745&amp;us=1,Phishing,False,3.0,0.0,0.0,2.0,0.0,12.0,3.0,0.0,agaogluyesim.com,False,83.0,0
8690,http://aquanity.co.il/host/host/index.php,Phishing,True,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,aquanity.co.il,False,41.0,0
8691,http://avtoserviskirov.ru/remont-rulevyx-reek-kirov/,Phishing,True,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,avtoserviskirov.ru,True,52.0,0
8692,http://www.mokksha.net/demo/wp-admin/alibaba/alibaba/,Phishing,False,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,www.mokksha.net,False,53.0,0
8693,http://revistabellanoiva.com.br/logo/new/verify/index.php,Phishing,False,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,revistabellanoiva.com.br,False,57.0,0
8694,https://sites.google.com/site/recoveryhelp124/,Phishing,True,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,sites.google.com,False,46.0,0
8695,https://sites.google.com/site/policyclaming0001255530028867/,Phishing,True,2.0,0.0,0.0,3.0,0.0,16.0,0.0,0.0,sites.google.com,False,60.0,0
8696,http://oncue1.com/pulaski1.htm,Phishing,True,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,oncue1.com,False,30.0,0
8697,https://apostile-haga.ro/wp-content/plugins/revslider/js/farbtastic/hotis/index.php,Phishing,True,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,apostile-haga.ro,False,83.0,0
8698,http://felicesfiestas.com.mx/ups.html,Phishing,True,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,felicesfiestas.com.mx,False,37.0,0
8699,http://humbleindependent.com/wp-content/themes/mystile/styles/default/5b3f8b41b469b4c3543195f7a977bb85/Files/default/f57a2c3ac0ab9c4bada1926ff8c08394/,Phishing,True,1.0,0.0,0.0,10.0,0.0,39.0,0.0,0.0,humbleindependent.com,False,150.0,0
8700,http://meisho.com.my/web/hab,Phishing,False,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,meisho.com.my,False,28.0,0
8701,https://sites.google.com/site/unblockingfbcontactinfous/,Phishing,True,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,sites.google.com,False,56.0,0
8702,https://sites.google.com/site/unblockingnotice/,Phishing,True,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,sites.google.com,False,47.0,0
8703,http://pianomoscow.ru.hator.neolocation.net/wp-admin/notifier/ayo1/ayo1/ayo1/,Phishing,True,4.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,pianomoscow.ru.hator.neolocation.net,False,77.0,0
8704,https://peringatanfb2018.wixsite.com/mysite,Phishing,True,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,peringatanfb2018.wixsite.com,False,43.0,0
8705,http://mabryheightmd.com/yrewq/74c22e1a299c345787ceb032634bf413/login.php?cmd=login_submit&id=MzM2NTE1NDUyMzM2NTE1NDUy&session=MzM2NTE1NDUyMzM2NTE1NDUy,Phishing,True,2.0,0.0,0.0,3.0,0.0,31.0,2.0,0.0,mabryheightmd.com,False,151.0,0
8706,http://loftcafe.com.au/wp-admin/direct/auth/huh/web/Bank_Of_America/verification/M50N455181N219NA1396/card.php,Phishing,False,3.0,0.0,0.0,9.0,0.0,15.0,0.0,0.0,loftcafe.com.au,False,110.0,0
8707,http://aggroupasia.com/Secure,Phishing,True,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,aggroupasia.com,False,29.0,0
